x,y,label,anomalyScore,anomalyLabel
0,10.342996646788484,label1,1.0,[]
1,10.383772317429672,label1,1.0,[]
2,10.538817048799812,label1,1.0,[]
3,10.226187298987915,label1,1.0,[]
4,11.140127362139538,label1,1.0,[]
5,10.328322494114019,label1,1.0,[]
6,10.856683684547475,label1,1.0,[]
7,11.363346776559311,label1,1.0,[]
8,10.69736615823819,label1,1.0,[]
9,10.655337748495489,label1,1.0,[]
10,11.183770414166412,label1,1.0,[]
11,11.034416124279616,label1,1.0,[]
12,10.812747828419768,label1,1.0,[]
13,11.132015816949233,label1,1.0,[]
14,11.752698467580572,label1,1.0,[]
15,11.274683210501216,label1,1.0,[]
16,11.115485520258414,label1,1.0,[]
17,11.624723058478546,label1,1.0,[]
18,11.473329691174346,label1,1.0,[]
19,11.068865709958736,label1,1.0,[]
20,11.606601923374471,label1,1.0,[]
21,10.984636646780608,label1,1.0,[]
22,11.866136438633621,label1,1.0,[]
23,11.433836897715524,label1,1.0,[]
24,11.419251173708336,label1,1.0,[]
25,11.350495912743192,label1,1.0,[]
26,11.327494459758457,label1,1.0,[]
27,11.709127422839622,label1,1.0,[]
28,11.06201688692784,label1,1.0,[]
29,11.47665569595018,label1,1.0,[]
30,11.254892601314044,label1,1.0,[]
31,11.662624444772986,label1,1.0,[]
32,11.163428129131592,label1,1.0,[]
33,11.643501571043338,label1,1.0,[]
34,11.21982997304402,label1,0.94999999999999996,[]
35,11.36568349764613,label1,1.0,[]
36,11.628331102556075,label1,1.0,[]
37,11.142929196406183,label1,0.90000000000000002,[]
38,11.516148789102026,label1,1.0,[]
39,11.360767803193717,label1,1.0,[]
40,10.60934574029638,label1,0.92500000000000004,[]
41,11.366836667444122,label1,1.0,[]
42,10.648929442274449,label1,0.82499999999999996,[]
43,11.227946988580072,label1,0.625,[]
44,10.957765530450958,label1,1.0,[]
45,11.097695585289188,label1,1.0,[]
46,10.942992151139936,label1,1.0,[]
47,10.619211146806798,label1,1.0,[]
48,10.328286357696301,label1,1.0,[]
49,10.408679050018577,label1,0.75,[]
50,10.58569423053122,label1,1.0,[]
51,10.358185815142187,label1,1.0,[]
52,10.488431555700018,label1,0.94999999999999996,[]
53,10.679091678507449,label1,1.0,[]
54,10.629485757548245,label1,0.97499999999999998,[]
55,10.215475866875767,label1,1.0,[]
56,9.970922753094932,label1,1.0,[]
57,10.443619847214162,label1,1.0,[]
58,10.3141415267567,label1,1.0,[]
59,10.364679010010356,label1,0.84999999999999998,[]
60,9.42820244303533,label1,1.0,[]
61,10.344065199135738,label1,1.0,[]
62,9.718841420207877,label1,1.0,[]
63,9.529476135413505,label1,1.0,[]
64,10.012081021090179,label1,1.0,[]
65,9.70981939202566,label1,1.0,[]
66,10.022229569375881,label1,1.0,[]
67,9.684138435712208,label1,0.75,[]
68,9.405062491098668,label1,1.0,[]
69,9.651465495511573,label1,1.0,[]
70,9.372831430305098,label1,1.0,[]
71,9.77700824786562,label1,1.0,[]
72,9.23315139940792,label1,1.0,[]
73,9.785974971496431,label1,1.0,[]
74,9.00937909167073,label1,1.0,[]
75,9.939426136779595,label1,1.0,[]
76,9.658869163706866,label1,1.0,[]
77,9.42633019460647,label1,0.72499999999999998,[]
78,9.442637282414045,label1,1.0,[]
79,9.353992312656603,label1,1.0,[]
80,9.377327470299107,label1,1.0,[]
81,9.909138718688181,label1,1.0,[]
82,9.993690461951893,label1,1.0,[]
83,9.576665406141775,label1,1.0,[]
84,9.577767590493794,label1,1.0,[]
85,9.976004500746681,label1,1.0,[]
86,9.60896721323364,label1,0.65000000000000002,[]
87,9.989516094726422,label1,0.94999999999999996,[]
88,10.289154290323342,label1,1.0,[]
89,10.011258863786724,label1,1.0,[]
90,10.0740802777815,label1,1.0,[]
91,9.801166350684776,label1,1.0,[]
92,10.47902753633953,label1,1.0,[]
93,10.186928994768765,label1,1.0,[]
94,10.559147680311618,label1,1.0,[]
95,10.37373694926957,label1,0.67500000000000004,[]
96,9.83443292921848,label1,1.0,[]
97,10.088072985843356,label1,1.0,[]
98,10.299863915969665,label1,1.0,[]
99,10.626180313209751,label1,1.0,[]
100,10.462068049592128,label1,1.0,[]
101,10.626918712776032,label1,0.97499999999999998,[]
102,10.265565760482849,label1,0.69999999999999996,[]
103,11.130213080824253,label1,1.0,[]
104,10.254762552728389,label1,0.875,[]
105,10.613200069220417,label1,1.0,[]
106,11.336221053575128,label1,0.65000000000000002,[]
107,10.863189548744874,label1,1.0,[]
108,10.519924064724067,label1,1.0,[]
109,11.25219881787092,label1,1.0,[]
110,11.347787840492433,label1,1.0,[]
111,11.315329106796838,label1,0.25,[]
112,11.317994409560542,label1,1.0,[]
113,10.805637979639362,label1,0.5,[]
114,10.814241717889407,label1,1.0,[]
115,11.381826259808994,label1,1.0,[]
116,11.179646336450629,label1,1.0,[]
117,11.477397557685558,label1,1.0,[]
118,11.41056716535997,label1,1.0,[]
119,11.486254443899956,label1,0.97499999999999998,[]
120,11.200545594175692,label1,0.92500000000000004,[]
121,11.108501326046852,label1,1.0,[]
122,11.371579655501275,label1,1.0,[]
123,11.117974688792954,label1,1.0,[]
124,11.262221645224459,label1,0.94999999999999996,[]
125,11.898136128587089,label1,1.0,[]
126,11.65048769687632,label1,1.0,[]
127,11.69778645927372,label1,1.0,[]
128,11.4338604633027,label1,1.0,[]
129,11.224538126877071,label1,1.0,[]
130,11.576377905864048,label1,1.0,[]
131,11.53710955632295,label1,1.0,[]
132,10.908596137346136,label1,1.0,[]
133,11.247956794162736,label1,1.0,[]
134,11.669794445026024,label1,0.77500000000000002,[]
135,11.067661735203108,label1,0.97499999999999998,[]
136,11.602959785645577,label1,0.25,[]
137,11.003609365227847,label1,0.75,[]
138,11.449803483079917,label1,1.0,[]
139,11.430410928897857,label1,0.67500000000000004,[]
140,10.983087302223009,label1,1.0,[]
141,10.95894090081024,label1,1.0,[]
142,11.094126982637652,label1,0.050000000000000003,[]
143,10.495144399856732,label1,1.0,[]
144,10.66234339497186,label1,0.90000000000000002,[]
145,10.720043842159935,label1,1.0,[]
146,10.833486982583327,label1,1.0,[]
147,10.800018762192298,label1,0.75,[]
148,10.232133189902825,label1,1.0,[]
149,10.326697143028182,label1,1.0,[]
150,10.6423549084688,label1,0.97499999999999998,[]
151,10.770496885878458,label1,1.0,[]
152,10.322692974959939,label1,1.0,[]
153,10.723443246998187,label1,0.80000000000000004,[]
154,9.920603892806193,label1,1.0,[]
155,9.798815855989895,label1,0.97499999999999998,[]
156,9.677705254108789,label1,1.0,[]
157,9.889850199936353,label1,1.0,[]
158,10.068321197917294,label1,0.75,[]
159,9.915761408466821,label1,1.0,[]
160,9.843203793252508,label1,0.875,[]
161,10.023201081666349,label1,0.75,[]
162,10.09692092643412,label1,0.84999999999999998,[]
163,9.82196813151334,label1,1.0,[]
164,9.495502538269502,label1,1.0,[]
165,9.781957384517295,label1,1.0,[]
166,9.371354119998118,label1,1.0,[]
167,9.776498725197477,label1,0.25,[]
168,9.828766601021016,label1,0.94999999999999996,[]
169,9.60146155535121,label1,0.94999999999999996,[]
170,9.942404242143807,label1,0.69999999999999996,[]
171,9.175367935848193,label1,1.0,[]
172,9.665372879245743,label1,1.0,[]
173,9.009276915529778,label1,1.0,[]
174,9.284566910243312,label1,1.0,[]
175,9.24580465113423,label1,1.0,[]
176,9.063708315632775,label1,1.0,[]
177,9.430786106437253,label1,1.0,[]
178,9.41355453440408,label1,0.67500000000000004,[]
179,9.608083899129015,label1,0.75,[]
180,9.33395548505126,label1,1.0,[]
181,9.397903838964211,label1,0.5,[]
182,9.985723749022323,label1,1.0,[]
183,9.438639988799416,label1,0.97499999999999998,[]
184,10.090930759677152,label1,0.97499999999999998,[]
185,9.83724398072842,label1,0.32500000000000001,[]
186,9.49444063891833,label1,0.82499999999999996,[]
187,9.500450883422543,label1,1.0,[]
188,10.037907275778588,label1,0.97499999999999998,[]
189,9.892640771628628,label1,0.97499999999999998,[]
190,10.121637135034467,label1,0.77500000000000002,[]
191,10.432108463388452,label1,1.0,[]
192,10.25267708677794,label1,0.92500000000000004,[]
193,10.45822399549229,label1,0.97499999999999998,[]
194,10.14465509829997,label1,1.0,[]
195,10.495713334743144,label1,0.875,[]
196,9.761061087116385,label1,1.0,[]
197,10.634866413132595,label1,1.0,[]
198,10.009291528386909,label1,1.0,[]
199,10.141302796133267,label1,0.82499999999999996,[]
200,10.337337643525645,label1,1.0,[]
201,11.013199753579334,label1,1.0,[]
202,10.502456688767696,label1,1.0,[]
203,10.478525010304894,label1,1.0,[]
204,10.490232589142513,label1,0.94999999999999996,[]
205,10.731842308176592,label1,0.59999999999999998,[]
206,11.182746394966953,label1,1.0,[]
207,10.82964600845732,label1,1.0,[]
208,10.94360910548045,label1,0.97499999999999998,[]
209,11.401098169406046,label1,1.0,[]
210,11.015037189995134,label1,0.97499999999999998,[]
211,10.899602647283464,label1,0.75,[]
212,10.712088276801532,label1,1.0,[]
213,11.21556543657223,label1,0.625,[]
214,10.817999272724935,label1,0.97499999999999998,[]
215,11.684756353643996,label1,1.0,[]
216,11.18386716476832,label1,1.0,[]
217,11.660250731508992,label1,0.84999999999999998,[]
218,11.127550090326144,label1,0.5,[]
219,11.729353669214893,label1,0.074999999999999997,[]
220,11.236740600637013,label1,0.55000000000000004,[]
221,11.775785647336829,label1,0.80000000000000004,[]
222,11.877455944271356,label1,1.0,[]
223,11.246303461126935,label1,1.0,[]
224,11.196023968289182,label1,1.0,[]
225,11.930166257620916,label1,1.0,[]
226,11.652398638926163,label1,1.0,[]
227,11.52190800705015,label1,0.77500000000000002,[]
228,11.093001201672774,label1,1.0,[]
229,11.116801653819348,label1,1.0,[]
230,11.870368112912857,label1,1.0,[]
231,11.450906153421712,label1,0.34999999999999998,[]
232,11.154711870668352,label1,0.92500000000000004,[]
233,11.646716361973105,label1,0.074999999999999997,[]
234,11.271258878844193,label1,0.77500000000000002,[]
235,11.306441491562854,label1,0.90000000000000002,[]
236,11.041547535278063,label1,1.0,[]
237,10.859433814745302,label1,0.97499999999999998,[]
238,11.622139454761317,label1,0.92500000000000004,[]
239,11.133845487497926,label1,0.32500000000000001,[]
240,10.727312279453402,label1,1.0,[]
241,11.20515462225181,label1,0.10000000000000001,[]
242,10.541444712431893,label1,1.0,[]
243,11.352724122671585,label1,0.97499999999999998,[]
244,10.94480810666996,label1,1.0,[]
245,10.495863548620436,label1,0.875,[]
246,10.881604970193125,label1,1.0,[]
247,10.637265809102809,label1,0.94999999999999996,[]
248,10.985331258102326,label1,1.0,[]
249,10.795280649039372,label1,1.0,[]
250,10.749203237298095,label1,0.55000000000000004,[]
251,10.853618135226947,label1,1.0,[]
252,10.142833764111678,label1,1.0,[]
253,10.239031434444003,label1,0.875,[]
254,10.077116516610177,label1,1.0,[]
255,9.8972481895567,label1,0.92500000000000004,[]
256,10.051018370171331,label1,0.074999999999999997,[]
257,9.603815846680632,label1,0.94999999999999996,[]
258,9.617345504093116,label1,0.94999999999999996,[]
259,9.496635834725899,label1,0.94999999999999996,[]
260,9.887558821109653,label1,0.94999999999999996,[]
261,9.504204893557576,label1,1.0,[]
262,10.245666311901722,label1,1.0,[]
263,9.680493508947935,label1,1.0,[]
264,9.290141452133586,label1,0.90000000000000002,[]
265,10.12281683615828,label1,1.0,[]
266,9.92164449611204,label1,1.0,[]
267,9.873430561291864,label1,0.77500000000000002,[]
268,9.646710862430316,label1,0.94999999999999996,[]
269,9.29312041385111,label1,0.77500000000000002,[]
270,9.14202910888186,label1,0.94999999999999996,[]
271,9.656240262156077,label1,0.57499999999999996,[]
272,9.667351110459267,label1,1.0,[]
273,9.267828821296765,label1,0.52500000000000002,[]
274,9.316655554521283,label1,0.90000000000000002,[]
275,9.133024681984942,label1,1.0,[]
276,9.118435606028578,label1,1.0,[]
277,9.660234995371892,label1,1.0,[]
278,9.350029725425781,label1,0.47499999999999998,[]
279,9.680378923906797,label1,0.97499999999999998,[]
280,9.46323323435736,label1,0.80000000000000004,[]
281,9.216827665272213,label1,1.0,[]
282,9.783306607423171,label1,0.27500000000000002,[]
283,9.625330638685092,label1,0.80000000000000004,[]
284,9.870071844112363,label1,0.875,[]
285,10.181069805150475,label1,1.0,[]
286,10.133299857206788,label1,1.0,[]
287,9.78820494470912,label1,1.0,[]
288,9.54582611002649,label1,0.67500000000000004,[]
289,9.58184943457261,label1,1.0,[]
290,9.71971899358815,label1,0.97499999999999998,[]
291,10.192805616140571,label1,1.0,[]
292,9.519731165706249,label1,1.0,[]
293,9.58581746739352,label1,0.84999999999999998,[]
294,10.533036136146125,label1,1.0,[]
295,9.76894291002511,label1,1.0,[]
296,9.777955100185649,label1,0.94999999999999996,[]
297,10.786220902811925,label1,1.0,[]
298,10.030385332365437,label1,1.0,[]
299,10.133490115732103,label1,0.45000000000000001,[]
300,10.760302071715927,label1,1.0,[]
301,10.689676907172842,label1,1.0,[]
302,10.280484913506296,label1,1.0,[]
303,11.06554643304832,label1,1.0,[]
304,10.398868647815323,label1,1.0,[]
305,11.242652154831726,label1,1.0,[]
306,10.54214740141868,label1,1.0,[]
307,10.753021473095394,label1,1.0,[]
308,10.660070888543604,label1,0.5,[]
309,10.893280547500037,label1,0.82499999999999996,[]
310,11.568787389457647,label1,1.0,[]
311,10.95207534272575,label1,0.80000000000000004,[]
312,11.180101760016623,label1,0.75,[]
313,11.447723720394464,label1,0.55000000000000004,[]
314,10.951697037898423,label1,0.77500000000000002,[]
315,10.910774206497386,label1,1.0,[]
316,11.06688761482177,label1,1.0,[]
317,11.778348693688152,label1,1.0,[]
318,11.836900656967229,label1,0.375,[]
319,11.158634203982125,label1,0.97499999999999998,[]
320,11.085590078754343,label1,1.0,[]
321,11.481390178899126,label1,1.0,[]
322,11.062725231742107,label1,0.375,[]
323,11.468121066593332,label1,0.17499999999999999,[]
324,11.091658487372689,label1,0.375,[]
325,11.481571470808657,label1,0.050000000000000003,[]
326,11.042239184941662,label1,0.32500000000000001,[]
327,11.108056070414444,label1,1.0,[]
328,11.631231735898487,label1,0.17499999999999999,[]
329,11.521488031027468,label1,0.050000000000000003,[]
330,11.425619996306056,label1,0.80000000000000004,[]
331,11.207812735706922,label1,0.34999999999999998,[]
332,11.704841535541956,label1,1.0,[]
333,11.170717843884951,label1,0.69999999999999996,[]
334,11.632261976186227,label1,0.17499999999999999,[]
335,11.347320667729718,label1,0.875,[]
336,11.20803962844525,label1,0.97499999999999998,[]
337,11.533767156852393,label1,1.0,[]
338,11.257835195710676,label1,0.92500000000000004,[]
339,11.398229755103001,label1,0.75,[]
340,10.64683815891572,label1,1.0,[]
341,10.771502029168275,label1,0.32500000000000001,[]
342,10.934889969882057,label1,0.97499999999999998,[]
343,10.862477613308677,label1,1.0,[]
344,10.787797202379805,label1,0.82499999999999996,[]
345,11.081886798990915,label1,0.875,[]
346,11.065753846028388,label1,1.0,[]
347,11.100923082395619,label1,1.0,[]
348,10.155123564122235,label1,1.0,[]
349,10.917654119604094,label1,0.94999999999999996,[]
350,10.037568268095798,label1,1.0,[]
351,10.838278230316085,label1,1.0,[]
352,10.046464246892317,label1,0.90000000000000002,[]
353,9.999721805714204,label1,0.875,[]
354,10.382469036641888,label1,0.875,[]
355,10.572155684223027,label1,0.375,[]
356,9.861109102101118,label1,1.0,[]
357,10.228381692434798,label1,0.625,[]
358,9.719942222655664,label1,0.59999999999999998,[]
359,10.019630893595949,label1,0.57499999999999996,[]
360,9.55657497537209,label1,0.90000000000000002,[]
361,10.3035288007443,label1,1.0,[]
362,10.034550073357856,label1,0.52500000000000002,[]
363,9.709224270416323,label1,0.47499999999999998,[]
364,9.308986575037137,label1,1.0,[]
365,9.357694100497445,label1,1.0,[]
366,9.47640340356441,label1,1.0,[]
367,9.182507061152444,label1,0.47499999999999998,[]
368,9.663578466681923,label1,0.050000000000000003,[]
369,9.453136099739458,label1,0.29999999999999999,[]
370,10.031956437436602,label1,0.84999999999999998,[]
371,9.988787252000629,label1,0.25,[]
372,9.299323405232668,label1,0.97499999999999998,[]
373,9.716573925041674,label1,1.0,[]
374,9.810435757106593,label1,1.0,[]
375,9.449472502325527,label1,0.80000000000000004,[]
376,9.504957888177636,label1,0.90000000000000002,[]
377,9.026832712512464,label1,1.0,[]
378,9.732733031457892,label1,1.0,[]
379,9.538916216509149,label1,0.59999999999999998,[]
380,9.939782548679029,label1,0.75,[]
381,9.792485912972321,label1,0.92500000000000004,[]
382,9.293752677570808,label1,0.5,[]
383,9.619490720870806,label1,0.97499999999999998,[]
384,10.089745597143985,label1,0.97499999999999998,[]
385,9.53320732379238,label1,1.0,[]
386,9.673017847258414,label1,0.94999999999999996,[]
387,9.436251805830677,label1,0.14999999999999999,[]
388,9.329526651852618,label1,0.67500000000000004,[]
389,9.93915186049625,label1,0.94999999999999996,[]
390,9.639233303366701,label1,0.34999999999999998,[]
391,9.544270750832233,label1,0.97499999999999998,[]
392,10.183791993574554,label1,0.90000000000000002,[]
393,9.883010470926202,label1,1.0,[]
394,10.499917962203055,label1,1.0,[]
395,10.60005431743224,label1,0.75,[]
396,10.327874530348696,label1,0.47499999999999998,[]
397,10.24079610397642,label1,0.92500000000000004,[]
398,10.069350950921422,label1,0.42499999999999999,[]
399,10.241637791335616,label1,1.0,[]
400,10.252055007028593,label1,0.92500000000000004,[]
401,10.461961366146733,label1,0.57499999999999996,[]
402,10.792969772573239,label1,1.0,[]
403,10.292960313942908,label1,0.82499999999999996,[]
404,11.100273023240693,label1,0.72499999999999998,[]
405,11.299008566961348,label1,0.90000000000000002,[]
406,10.729718027778313,label1,0.97499999999999998,[]
407,11.025158799519598,label1,1.0,[]
408,10.619977908848313,label1,0.94999999999999996,[]
409,11.189194562111576,label1,1.0,[]
410,11.522193436982404,label1,0.69999999999999996,[]
411,11.365145064987539,label1,0.17499999999999999,[]
412,11.576092371909215,label1,0.875,[]
413,11.622569922739295,label1,0.94999999999999996,[]
414,11.377560110826598,label1,0.625,[]
415,10.95581682901995,label1,0.57499999999999996,[]
416,11.767586479664104,label1,1.0,[]
417,10.905121796330839,label1,1.0,[]
418,11.201344588706714,label1,0.875,[]
419,11.831311297246623,label1,0.75,[]
420,11.38177821744802,label1,0.875,[]
421,11.83128994069026,label1,1.0,[]
422,11.615849878616634,label1,1.0,[]
423,11.985959275354782,label1,1.0,[]
424,11.697411187024903,label1,1.0,[]
425,11.92442837025018,label1,1.0,[]
426,11.214224233962069,label1,0.92500000000000004,[]
427,11.639722187589832,label1,0.69999999999999996,[]
428,11.923199556539148,label1,0.94999999999999996,[]
429,11.219812246142846,label1,0.0,[]
430,11.154088300293576,label1,0.82499999999999996,[]
431,11.873064537476404,label1,0.97499999999999998,[]
432,11.094532733394498,label1,0.97499999999999998,[]
433,11.82936154316071,label1,0.875,[]
434,11.637189778261174,label1,0.20000000000000001,[]
435,10.892943788289806,label1,1.0,[]
